"X","ID","ID1","LATITUD","LONGITUD","COS_0.30","DA_0.30","COSkgm2","DEM","AnalyticalHillshading","Slope","Aspect","CrossSectionalCurvature","LongitudinalCurvature","CovergenceIndex","ClosedDepressions","FlowAccumulation","TopographicWetnessIndex","LSFactor","ChannelNetworkBaseLevel","VerticalDistanceToChannelNetwork","ValleyDepth","RelativeSlopePosition","DEMSRE3a","etmnts3a","evmmod3a","evsmod3a","g01igb3a","g02esa3a","g02igb3a","g03esa3a","g04esa3a","g04igb3a","g05esa3a","g06esa3a","g07esa3a","g10igb3a","g11esa3a","g11igb3a","g12igb3a","g13esa3a","g18esa3a","g21esa3a","gacgem3a","gachws3a","garhws3a","gchhws3a","gcmhws3a","geaisg3a","gflhws3a","gfrhws3a","gglhws3a","glcesa3a","glcjrc3a","glphws3a","glvhws3a","glwwwf3a","glxhws3a","gnthws3a","gplhws3a","grghws3a","gschws3a","gsnhws3a","gsthws3a","gvrhws3a","iflgre3a","inmsre3a","inssre3a","l02igb3a","l03igb3a","l04igb3a","l05igb3a","l06igb3a","l07igb3a","l08igb3a","l09igb3a","l10igb3a","l11igb3a","l12igb3a","l13igb3a","l14igb3a","l3pobi3b","lammod3a","lasmod3a","opisre3a","px1wcl3a","px2wcl3a","px3wcl3a","px4wcl3a","SLPSRT3a","smkisr3a","tdhmod3a","tdlmod3a","tdmmod3a","tdsmod3a","tnhmod3a","tnlmod3a","tnmmod3a","tnsmod3a","twisre3a","tx1mod3a","tx2mod3a","tx3mod3a","tx4mod3a","tx5mod3a","tx6mod3a","wmkmod3a"
2825,"Pri-595","Pri-595",-25.0808,-54.6446,9.4,1.5227664,4.294201248,227.3888715,2.093876123,1.566950083,3.141131401,19857.32813,-14756.15527,8.305747986,5.362089634,0.040512342,-3.286162853,14.71263981,232.7509613,0,143.5674133,0,220,4184,879,314,5,0,5,0,0,0,0,0,0,11,0,11,11,0,0,100,226,0,0,0,0,37,0,15,0,210,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.93012047,0,0,0,40,0,0,0,0,0,40,0,0,0,7,8,4,1557,163,136,115,133,2,1,30,16,23,3,27,12,20,3,112,26,24,22,19,21,25,75
1100,"Pri-144","Pri-144",-24.7142,-56.0897,7.044093224,1.5471359,3.269450852,283.5554829,1.039674997,1.570426226,4.725343227,137325.7344,72606.28906,8.840524673,-1.93e-06,0.00025914,-11.56061172,4.490854263,164.7775574,118.7779236,63.67105103,0.651019931,278,8712,4419,963,8,0,8,0,0,8,50,50,0,9,0,9,9,0,0,0,505,20,45,0,20,59,0,0,15,50,17,0,0,0,0,0,0,0,0,0,0,0,0,34,20.95711899,0,0,0,0,0,0,60,40,0,0,0,0,0,7,23,11,1561,160,125,107,117,6,1,39,13,28,5,23,5,17,4,112,32,28,24,22,28,32,0
1746,"Pri-2034","Pri-2034",-21.9399,-59.6538,7.8,1.5393168,3.602001312,129.9722217,2.351844788,1.554163337,2.336604834,4598.156738,1692.175171,13.03227139,7.32e-06,0.000117649,-9.079614639,3.445161581,127.6069641,2.365264893,31.92358398,0.06898059,130,2090,3593,692,5,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1093,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.74488258,0,0,80,20,0,0,0,0,0,0,0,0,0,4,19,10,1570,87,73,25,37,0,1,38,17,30,5,29,12,21,4,139,32,29,26,26,32,33,0
67,"Oci-159","Oci-159",-22.3635,-58.220556,9.227038863,1.52455551,4.220139882,90.47222283,2.209159851,1.55408597,1.795506835,6574.092285,4639.872559,23.48275757,-1.45e-06,8.57e-05,-9.608781815,3.096298218,86.19523621,4.276985168,110.1362915,0.037381895,91,6430,4207,786,4,0,4,0,0,4,0,100,0,8,0,4,4,0,0,0,419,0,0,0,0,72,0,0,0,50,2,0,0,0,0,0,25,0,15,35,0,25,0,34,20.70670128,0,0,80,0,0,0,20,0,0,0,0,0,0,1,24,10,1570,145,115,57,71,0,1,35,13,27,5,25,3,19,5,137,30,27,23,24,30,29,0
3111,"Pri-856","Pri-856",-19.6552,-60.3202,7.8,1.5393168,3.602001312,187.9722222,2.324929953,1.554295897,2.120641947,-4261.260742,-4899.579102,-4.803120613,6.82e-06,0.005215504,-5.10770607,7.63662672,186.7112885,1.260940552,35.98852539,0.03385124,188,2963,4281,1158,4,0,4,0,0,4,100,0,0,8,0,4,4,0,0,0,692,0,30,0,15,72,0,0,0,40,2,0,0,0,0,0,0,40,0,15,0,0,1,34,20.85974693,0,0,80,0,0,0,20,0,0,0,0,0,0,7,25,17,1568,90,86,23,35,0,1,37,21,29,4,28,12,21,3,137,30,26,25,27,32,32,0
250,"Ori-127","Ori-127",-25.498611,-55.983333,3.759225483,1.581114572,1.783129857,310.3889594,1.851464033,1.570279956,1.188053131,-35678.48828,-40484.01172,-4.050964832,-1.29e-05,8.33e-05,-13.11446571,3.079176426,210.3575897,100.0313568,93.25363159,0.517533004,317,6754,4013,578,9,0,9,0,100,9,0,0,0,9,0,9,9,0,0,0,202,50,0,0,0,14,0,0,15,30,13,0,0,0,35,0,0,0,0,0,0,0,0,34,20.95689392,0,0,0,0,0,0,0,100,0,0,0,0,0,7,17,6,1563,155,136,116,117,5,1,39,13,27,5,23,5,16,4,108,33,29,24,21,26,31,0
2275,"Pri-2608","Pri-2608",-24.3872,-58.37,12.70333722,1.48859668,5.673043684,88.41666654,0.777217925,1.538063526,5.501157761,-2015.162842,2515.919678,-20.70426369,0.279187649,0.008382283,-2.373442888,11.4987402,87.91395569,0.781898499,111.815979,0.006944167,87,5173,3913,716,8,0,8,0,0,8,25,75,0,8,0,8,8,0,0,0,176,0,0,0,0,72,0,0,0,40,1,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,100,0,0,0,0,0,0,1,18,7,1570,108,111,62,60,0,1,36,12,27,5,24,4,18,5,138,30,29,25,22,29,29,0
611,"Ori-95","Ori-95",-25.446944,-56.116111,4.902953503,1.569283849,2.308237724,238.472238,1.068772912,1.570368648,0.03707204,24361.74023,-116251.3906,3.573895216,6.24e-06,0.000168666,-12.19203472,3.845250607,180.2487946,58.22344971,153.5552979,0.274925828,236,8785,4666,600,14,0,14,75,25,14,0,0,0,9,0,9,12,0,0,0,252,50,0,0,0,82,0,0,15,20,13,0,0,0,35,0,0,0,0,0,0,0,0,33,21.05000114,0,0,0,0,0,0,0,40,0,0,0,0,60,7,22,8,1559,153,133,110,116,5,1,38,14,27,5,23,5,17,4,116,31,28,24,21,26,30,0
284,"Ori-158","Ori-158",-25.399444,-55.901389,4.417199304,1.57430849,2.086210311,276.0000346,2.35504365,1.570325971,2.401670456,-49049.29688,-19280.39258,-13.64485741,-4.08e-06,0.000103314,-12.7752943,3.357388973,237.6637878,38.33624268,119.2136536,0.243327633,281,6370,3841,668,14,0,14,0,50,9,0,0,0,12,25,12,14,25,0,0,354,50,0,0,0,14,0,0,15,30,17,0,0,0,35,0,0,0,0,0,0,0,0,34,20.92954445,0,0,0,0,0,0,0,20,0,0,40,0,40,7,13,5,1561,158,135,117,118,6,1,40,13,28,5,22,3,16,5,112,32,29,24,21,26,31,0
3119,"Pri-863","Pri-863",-21.3519,-58.9471,7.8,1.5393168,3.602001312,103.444447,1.395826101,1.556046128,0.540457726,1206.150391,-679.6854858,5.142680645,0.030772688,0.000761959,-5.915404797,6.645111084,103.1416473,0.333572388,88.7947998,0.003742606,103,3429,3076,726,8,0,4,0,0,8,0,100,0,8,0,4,4,0,0,0,775,0,0,0,0,72,0,0,0,50,15,0,0,4,0,0,25,0,15,35,0,25,0,34,20.73390007,0,0,40,0,0,0,60,0,0,0,0,0,0,1,13,5,1570,112,93,35,52,0,1,40,18,30,5,25,13,21,3,139,32,28,25,26,34,34,0
2648,"Pri-433","Pri-433",-25.7233,-57.2811,22,1.392432,9.1900512,88.8055718,1.640100121,1.569588304,0.883790791,-39988.74219,-88921.97656,-2.415509939,7.09e-07,0.000457451,-9.923851013,4.917504311,76.0069809,12.79859161,225.1127319,0.053795639,87,6787,4362,558,9,0,9,75,25,14,0,0,0,9,0,9,9,0,0,0,257,0,0,0,0,76,0,0,0,20,13,0,0,0,0,0,60,40,0,0,0,0,0,33,20.78325653,0,0,0,0,0,0,0,80,0,0,0,0,20,7,22,7,1561,161,145,90,97,2,1,39,10,27,5,25,4,17,5,138,33,29,25,22,26,30,0
1544,"Pri-1853","Pri-1853",-23.9408,-59.5359,7.8,1.5393168,3.602001312,114.1666675,1.566115022,1.544286132,0.785406768,-2179.908936,-912.3029785,-12.64571762,-3.38e-06,0.000874194,-6.419508457,5.341242313,113.7752838,0.39138031,76.99291992,0.005057619,114,2522,3107,628,10,0,10,0,50,10,0,0,0,10,0,9,9,50,0,0,1088,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,0,20,80,0,0,0,0,4,11,4,1570,97,105,42,48,0,1,47,21,32,7,27,4,18,5,139,39,33,28,26,35,35,0
1149,"Pri-1484","Pri-1484",-23.878,-60.6111,7.8,1.5393168,3.602001312,152.833334,1.672156572,1.549820662,0.934294164,3589.908936,3523.518799,9.172966957,-5.71e-06,7.79e-05,-9.477116585,3.037267447,145.3175964,7.515731812,40.5168457,0.15647155,153,2739,3947,964,4,0,4,50,0,4,25,25,0,4,0,4,4,0,0,0,434,0,0,0,20,72,15,0,0,20,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.76249695,0,0,100,0,0,0,0,0,0,0,0,0,0,4,24,16,1570,84,80,23,29,0,1,36,16,28,5,25,0,18,5,139,32,28,24,23,30,33,0
1102,"Pri-1441","Pri-1441",-24.9386,-57.9576,7.8,1.5393168,3.602001312,75.33333633,1.913568735,1.563694239,1.282741904,-790.8334961,248.5483246,-3.692975044,-4.52e-07,0.000325175,-8.493737221,4.592884064,74.29168701,1.041648865,136.6378174,0.007565753,75,4840,3858,392,8,0,9,0,0,9,0,0,0,9,0,8,8,100,0,0,300,0,0,0,0,72,0,0,0,130,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.74036026,0,0,0,0,0,0,40,60,0,0,0,0,0,1,19,5,1570,133,137,64,66,0,1,37,13,26,5,25,4,17,5,140,32,28,24,21,26,29,0
2523,"Pri-320","Pri-320",-27.1181,-57.6779,22,1.392432,9.1900512,67.72222028,1.757735133,1.56519115,3.659579277,-853.1359253,-856.336731,-0.43360883,1.09e-06,0.000605535,-8.340761185,4.965215206,65.08300781,2.639213562,146.5092163,0.017695215,68,4788,3449,427,9,0,10,0,0,10,0,0,0,10,0,10,9,0,100,0,290,0,0,0,0,72,0,0,40,180,12,0,0,0,15,0,30,15,0,0,0,0,0,34,20.70670128,0,0,0,0,0,0,0,20,80,0,0,0,0,1,12,4,1570,122,121,76,84,0,1,35,13,26,6,24,5,17,5,144,32,30,23,20,25,30,0
3107,"Pri-852","Pri-852",-19.4484,-60.0153,7.8,1.5393168,3.602001312,164.1388845,2.31490016,1.565579176,2.642937899,1031.058838,-562.1624146,0.813338459,1.01e-06,0.00104693,-7.864996433,5.539812088,158.144516,5.994369507,38.89312744,0.133542076,164,5770,4105,1146,8,0,8,0,0,8,100,0,0,8,0,8,8,0,0,0,708,0,30,0,15,72,0,0,0,40,2,0,0,0,0,0,0,40,0,15,0,0,1,34,20.80928802,0,0,0,0,0,0,100,0,0,0,0,0,0,4,19,10,1569,105,101,26,41,0,1,36,17,29,5,27,14,21,3,139,30,26,26,28,32,33,0
2268,"Pri-2600","Pri-2600",-24.0303,-58.01,10,1.51656,4.54968,86.52777778,0.800700843,1.561431885,5.686522007,2903.776611,15570.39355,23.09837723,8.5e-07,8.76e-05,-10.16677475,3.109829187,81.67219543,4.855583191,113.2138062,0.041124828,87,5167,3850,662,8,0,8,0,0,9,0,50,0,12,0,9,12,50,0,0,514,0,0,0,0,72,0,0,0,50,2,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,40,40,0,0,20,0,0,1,18,7,1570,119,117,66,64,0,1,38,13,27,5,26,4,18,5,138,32,28,25,22,30,31,0
2438,"Pri-2794","Pri-2794",-19.8408,-59.7589,9,1.526904,4.1226408,134.2777794,2.036536455,1.563685775,1.475842118,7197.391113,-1249.392822,11.87409782,6.87e-06,0.000293869,-8.825844765,4.296704769,131.680954,2.596832275,39.48864746,0.06170376,134,8139,4000,1141,8,0,8,75,0,8,25,0,0,8,0,4,4,0,0,0,762,0,30,0,15,72,0,0,0,40,2,0,0,0,0,0,0,40,0,15,0,0,0,34,20.7694149,0,0,20,0,0,0,80,0,0,0,0,0,0,4,38,21,1570,105,105,25,41,0,1,38,21,30,5,27,8,21,4,140,30,27,24,27,33,31,0
1779,"Pri-2064","Pri-2064",-23.1073,-58.9053,7.8,1.5393168,3.602001312,104.8888878,2.113698959,1.544740081,3.098152637,-1753.455933,377.3084412,-9.976316452,-2.31e-06,0.000113828,-8.128824234,3.807857037,102.8791275,2.009757996,82.60681152,0.023751352,104,2871,3599,1024,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,486,0,0,0,0,72,0,0,0,50,1,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,1,23,16,1570,122,103,42,51,0,1,39,13,28,6,25,4,19,5,138,31,27,24,24,31,32,0
1048,"Pri-1391","Pri-1391",-23.1349,-59.681,7.8,1.5393168,3.602001312,122.6944434,2.338323832,1.56320703,2.536048412,-1654.134399,1570.418579,-9.866755486,-6.66e-07,9.25e-05,-9.916834831,3.409663677,120.5391006,2.155342102,60.93511963,0.034162726,123,4329,4008,1033,9,0,9,25,75,10,0,0,0,10,0,10,10,0,0,0,627,0,0,0,20,72,0,0,0,30,12,0,30,0,0,0,0,35,0,15,0,0,0,34,20.70939445,0,0,0,0,0,0,0,40,60,0,0,0,0,4,19,8,1570,92,88,32,40,0,1,42,18,30,6,25,5,18,5,139,35,29,25,24,31,33,0
2211,"Pri-2534","Pri-2534",-23.0747,-61.0736,12.5,1.4907,5.590125,175.1944463,1.593666434,1.556155205,0.821407199,1392.75,3406.517578,0.527292669,-3.52e-06,8.94e-05,-9.698867798,3.122629642,171.7922516,3.402191162,18.79058838,0.153301716,175,4031,3268,668,8,0,8,0,0,8,0,50,0,4,0,4,4,50,0,0,754,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85343552,0,0,40,0,0,0,60,0,0,0,0,0,0,7,11,5,1570,82,77,18,24,0,1,42,17,31,6,30,3,20,5,141,34,30,25,24,31,36,0
872,"Pri-1231","Pri-1231",-23.2658,-58.1286,7.8,1.5393168,3.602001312,84.22222154,1.232152224,0.11919675,2.356194496,-685.4532471,-6327.120117,-0.856007636,1.841575503,0.012048483,2.188169956,0.593839228,86.00354004,0.060256958,110.9475708,0.000542817,84,4489,3463,719,9,0,9,0,0,9,0,100,0,9,0,9,8,0,0,0,411,0,0,0,0,72,0,0,0,50,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,0,100,0,0,0,0,0,1,16,6,1569,140,123,69,65,0,1,41,15,29,5,25,1,18,5,136,32,28,26,25,32,32,0
3114,"Pri-859","Pri-859",-19.8673,-60.155,7.8,1.5393168,3.602001312,174.2500002,2.246114254,1.56225121,1.874535322,9096.735352,6876.507324,9.304373741,-1.61e-07,8.1e-05,-10.33661747,3.061551571,169.3862,4.863800049,14.60760498,0.249791935,175,5138,4017,1141,4,0,4,0,0,4,100,0,0,4,0,4,4,0,0,0,732,0,15,0,40,72,0,0,0,40,1,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85547447,0,0,100,0,0,0,0,0,0,0,0,0,0,7,21,12,1570,92,90,23,36,0,1,37,20,29,4,27,9,22,4,137,30,27,24,26,32,31,0
876,"Pri-1235","Pri-1235",-23.2561,-58.0125,7.8,1.5393168,3.602001312,86.44444514,2.252364874,1.45983696,2.761019945,-5724.724121,-4190.217285,-19.40647507,-2.39e-06,0.006189984,-2.333459139,9.007003784,84.48051453,1.963928223,113.12146,0.017064966,86,5695,3988,598,8,0,8,0,0,8,0,100,0,8,0,8,5,0,0,0,372,0,0,0,0,72,0,0,0,50,1,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,0,0,0,0,100,0,0,0,0,0,0,1,19,6,1570,142,124,71,67,0,1,35,12,27,5,24,4,19,4,136,31,27,23,24,29,30,0
1130,"Pri-1467","Pri-1467",-22.6528,-59.1025,7.8,1.5393168,3.602001312,108.7777784,0.941289604,1.542724609,6.097294807,-1085.253418,662.0599976,-6.188973427,2.21e-07,0.000106334,-8.725846291,3.329036474,108.1389694,0.638809204,74.65979004,0.00848368,109,4218,3604,825,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,511,0,0,0,0,72,0,0,0,50,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,18,8,1570,108,90,36,47,0,1,37,15,29,5,28,2,20,5,139,33,29,26,26,33,33,0
2512,"Pri-31","Pri-31",-25.675,-54.7792,17.37191478,1.440304914,7.506256265,253.444437,0.907420635,1.566991568,6.013596535,66477.17969,4143.376953,14.04398823,5.71e-06,7.71e-05,-11.3731451,2.925541639,188.6824036,64.76203918,113.0819702,0.364150792,259,8143,4360,1528,14,0,14,50,0,9,0,0,0,12,0,12,14,50,0,0,316,0,0,0,0,37,0,15,0,130,1,15,0,0,0,70,0,0,0,0,0,0,0,34,21.04891205,0,0,0,0,0,0,0,20,0,0,40,0,40,7,20,14,1568,155,140,120,127,1,1,37,10,27,6,22,2,16,4,114,30,30,24,19,26,32,0
1124,"Pri-1461","Pri-1461",-23.631,-57.7212,7.8,1.5393168,3.602001312,76.5555519,1.990032077,1.56482017,3.311734438,-5537.104004,-1736.944092,-11.82897854,-2.28e-06,0.000616973,-7.564811707,5.724905491,75.83019257,0.725357056,121.8474731,0.005917764,76,5565,3871,541,8,0,8,0,0,8,0,100,0,8,0,8,9,0,0,0,993,0,0,0,0,72,0,0,0,50,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,100,0,0,0,0,0,0,1,18,5,1569,139,125,75,70,0,1,39,13,27,6,25,2,18,5,137,33,29,24,22,29,32,0
1698,"Pri-1992","Pri-1992",-23.0325,-59.6057,9.4,1.5227664,4.294201248,119.4444414,2.183322668,1.563668251,2.974492311,2005.252441,1552.560181,4.764976978,1.37e-06,0.000208849,-8.818331718,4.301047325,118.1988297,1.245613098,63.08502197,0.019362673,119,3542,3542,939,10,0,10,0,75,10,0,0,0,10,0,10,10,25,0,0,548,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.70939445,0,0,0,0,0,0,0,0,100,0,0,0,0,4,15,6,1570,93,87,32,40,0,1,39,16,29,5,28,6,19,5,139,35,30,26,23,30,34,0
27,"Oci-122","Oci-122",-23.526667,-60.651111,10.89585013,1.507293326,4.926972657,151.9444404,1.790926337,1.566339135,3.611884832,-2410.813965,6375.999512,-2.670477629,2.37e-06,0.000163518,-9.879126549,3.821436167,147.966095,3.978347778,39.72650146,0.091027603,152,3807,2959,535,8,0,4,0,0,4,0,75,0,4,0,4,4,25,0,0,551,0,0,0,20,72,15,0,0,50,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.80093956,0,0,80,0,0,0,20,0,0,0,0,0,0,4,10,4,1570,75,71,21,25,0,1,39,15,28,6,26,2,18,5,139,34,30,25,23,29,33,0
2697,"Pri-478","Pri-478",-22.7704,-56.8992,7.8,1.5393168,3.602001312,133.8333507,2.284590244,1.569897175,1.969390273,4438.145508,5475.038086,-1.036384463,-7.15e-06,0.000187251,-11.34442711,3.926483393,126.599205,7.234138489,168.5221863,0.041160047,132,4658,3631,694,9,0,8,0,0,8,0,0,0,9,0,9,9,100,0,0,207,0,0,0,0,48,0,0,20,130,13,0,0,0,0,0,0,80,0,0,0,0,0,34,20.7694149,0,0,0,0,0,0,40,60,0,0,0,0,0,7,9,3,1565,176,130,78,93,3,1,37,16,29,5,24,9,19,4,124,32,28,27,24,33,33,0
3019,"Pri-771","Pri-771",-21.9791,-58.3814,7.8,1.5393168,3.602001312,91.88889159,1.180452108,1.525105953,0.230658025,-2805.776367,-1124.033203,-18.39999771,1.53e-06,0.487377971,1.141952157,21.71245003,91.88889313,0,123.9903564,0,92,5060,3890,920,4,0,4,0,0,8,0,100,0,4,0,9,9,0,0,0,681,0,0,0,0,72,0,0,0,50,2,0,0,4,0,0,25,0,15,35,0,25,0,34,20.73298836,0,0,60,0,0,0,20,20,0,0,0,0,0,1,19,7,1570,143,111,54,73,0,1,38,15,29,5,27,4,19,5,138,31,28,24,25,32,31,0
1493,"Pri-1805","Pri-1805",-22.3229,-61.1398,7.8,1.5393168,3.602001312,189.9444418,2.30099678,1.559800148,2.686139584,2062.182617,-51.68456268,10.65748215,9.11e-07,8.12e-05,-9.864356995,3.199203968,188.1087952,1.835647583,1.885437012,0.493309826,190,1828,3422,888,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1205,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,19,12,1570,90,86,19,23,0,1,39,17,29,5,27,5,20,5,143,32,29,24,24,31,34,0
1121,"Pri-1459","Pri-1459",-23.0515,-59.5999,7.8,1.5393168,3.602001312,118.5,2.133604765,1.516528487,1.661458492,-809.3126221,-1592.738159,-2.036977768,4.97e-12,0.000124695,-8.05525589,3.331492424,117.9420319,0.55796814,64.35668945,0.008595411,119,3574,3691,890,12,0,12,0,100,14,0,0,0,10,0,10,10,0,0,0,536,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.73390007,0,0,0,0,0,0,0,0,40,0,40,0,20,4,15,6,1570,94,88,33,40,0,1,40,16,30,6,27,5,19,5,139,36,30,26,24,32,34,0
1770,"Pri-2056","Pri-2056",-23.5295,-59.599,7.8,1.5393168,3.602001312,119.8333352,2.172244787,1.564125657,1.715839386,2969.327148,2932.308594,10.87561035,6.83e-07,0.00012883,-9.971226692,3.460968256,117.9102478,1.923088074,67.90234375,0.027541371,120,4565,3503,439,9,0,9,0,0,9,0,100,0,9,0,8,4,0,0,0,484,0,0,0,0,72,0,0,0,50,12,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,20,80,0,0,0,0,0,4,17,5,1570,94,100,37,44,0,1,37,16,28,5,26,2,19,5,138,34,30,24,23,29,32,0
2385,"Pri-2736","Pri-2736",-22.405,-60.5022,9,1.526904,4.1226408,157.8333338,1.955689073,1.556163311,1.349482536,4069.004883,6702.430664,5.365530968,-5.6e-06,0.0001275,-8.939105034,3.635472536,154.8111877,3.022140503,19.2855835,0.135475069,158,5131,3365,757,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,886,0,0,0,20,72,0,0,0,50,12,0,30,0,0,0,0,35,0,15,0,0,0,34,20.80910683,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,6,1570,96,86,24,30,0,1,38,15,30,6,28,10,21,5,141,34,29,25,24,30,34,0
2616,"Pri-404","Pri-404",-25.9089,-56.3959,18.1,1.4327736,7.779960648,134.1111027,0.801122069,1.569462776,5.317653656,-14725.47363,7164.682617,-4.140031338,-3.44e-06,0.001291435,-8.78715229,6.051878929,122.4233627,11.68773651,267.1846924,0.041910693,132,7072,4184,606,9,0,9,0,25,9,0,0,0,9,0,9,9,75,0,0,295,50,0,0,0,6,0,0,15,130,15,0,0,0,35,0,0,0,0,0,0,0,0,34,20.73850441,0,0,0,0,0,0,0,100,0,0,0,0,0,7,20,7,1563,137,130,97,116,1,1,38,14,27,5,24,2,16,5,133,32,29,24,21,27,29,0
2700,"Pri-480","Pri-480",-23.2225,-56.6672,9.4,1.5227664,4.294201248,276.6111743,1.882993937,1.570316315,1.234877706,26291.50977,-56968.85547,2.198759079,1.25e-06,0.000265696,-11.62216473,4.211105824,139.2606506,137.3505249,64.69314575,0.679806113,276,6855,4337,992,2,100,2,0,0,8,0,0,0,10,0,10,10,0,0,0,572,50,0,0,0,6,0,0,15,14,1,0,0,0,35,0,0,0,0,0,0,0,0,34,21.08508492,40,0,0,0,0,0,20,0,40,0,0,0,0,7,21,9,1561,167,134,82,95,5,1,38,14,29,6,23,2,17,5,117,31,27,24,23,30,32,0
1962,"Pri-2251","Pri-2251",-20.9583,-58.9378,10,1.51656,4.54968,102.7499994,2.351947546,1.556176305,2.321724415,3347.833008,2516.888672,5.842960358,5.93e-07,0.000592464,-7.403820515,4.943006992,100.1125717,2.637428284,94.80700684,0.027065972,103,7427,4135,1013,4,0,4,0,0,4,100,0,0,8,0,4,4,0,0,0,989,0,0,0,0,72,0,0,0,40,1,0,0,0,0,0,25,0,15,35,0,25,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,4,20,12,1570,112,95,33,51,0,1,36,15,29,4,26,12,21,3,140,30,27,25,25,32,31,0
420,"Ori-28","Ori-28",-25.8425,-56.896944,6.76792632,1.54999257,3.147070653,201.2222015,1.19473362,1.569477677,4.472736835,7630.143555,93197.53906,2.938372135,-2.97e-06,6.94e-05,-12.64658546,2.803110361,107.9606018,93.26159668,185.3236084,0.334768653,218,7667,4602,650,9,50,9,0,50,9,0,0,0,9,0,9,9,0,0,0,254,50,0,0,0,72,0,0,15,30,17,0,0,0,35,0,0,0,0,0,0,0,0,34,20.86335945,0,0,0,0,0,0,0,100,0,0,0,0,0,6,22,8,1562,144,142,114,106,2,1,35,13,26,5,24,5,17,5,130,31,28,23,20,25,29,0
1639,"Pri-1939","Pri-1939",-23.175,-59.2417,7.8,1.5393168,3.602001312,113.750001,2.29985404,1.561793089,2.021028757,2365.56543,-246.3027954,6.094067097,-9.57e-07,9.14e-05,-10.16268635,3.136970043,111.2121964,2.53780365,71.91619873,0.034085523,114,3712,3582,796,8,0,8,0,25,9,0,0,0,4,0,4,4,75,0,0,382,0,0,0,0,72,0,0,0,30,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.72213554,0,0,40,0,0,0,40,20,0,0,0,0,0,4,15,6,1570,107,99,37,46,0,1,38,15,29,6,27,3,20,5,138,33,29,25,24,31,33,0
900,"Pri-1257","Pri-1257",-23.8131,-60.1849,7.8,1.5393168,3.602001312,137.8888908,1.745235085,1.561237812,1.035842896,13379.62891,5269.004395,49.31298065,-5.28e-06,0.000168415,-8.854614258,4.026489258,133.8083038,4.080581665,52.96765137,0.071528628,138,4680,3307,503,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,417,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.75672531,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,5,1570,85,85,29,34,0,1,36,15,28,5,25,3,19,5,139,32,29,24,22,28,31,0
2468,"Pri-2829","Pri-2829",-22.8025,-60.3094,7.91114884,1.538167076,3.650600605,145.1111103,2.193708181,1.547257423,1.766222,-7849.523438,-2852.917969,-19.69695663,0.002415063,0.000289973,-7.107145786,4.767454147,144.5755463,0.537979126,35.6895752,0.014849998,145,3798,3911,1158,10,75,10,0,25,10,0,0,0,10,0,10,10,0,0,0,838,0,0,0,20,72,0,0,0,14,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.77669525,0,0,0,0,0,0,0,0,100,0,0,0,0,4,13,8,1570,85,78,25,31,0,1,42,17,30,6,27,4,19,5,140,36,29,26,25,34,37,0
