ID,ID1,LATITUD,LONGITUD,COS_0.30,DA_0.30,COSkgm2,DEM,AnalyticalHillshading,Slope,Aspect,CrossSectionalCurvature,LongitudinalCurvature,CovergenceIndex,ClosedDepressions,FlowAccumulation,TopographicWetnessIndex,LSFactor,ChannelNetworkBaseLevel,VerticalDistanceToChannelNetwork,ValleyDepth,RelativeSlopePosition,DEMSRE3a,etmnts3a,evmmod3a,evsmod3a,g01igb3a,g02esa3a,g02igb3a,g03esa3a,g04esa3a,g04igb3a,g05esa3a,g06esa3a,g07esa3a,g10igb3a,g11esa3a,g11igb3a,g12igb3a,g13esa3a,g18esa3a,g21esa3a,gacgem3a,gachws3a,garhws3a,gchhws3a,gcmhws3a,geaisg3a,gflhws3a,gfrhws3a,gglhws3a,glcesa3a,glcjrc3a,glphws3a,glvhws3a,glwwwf3a,glxhws3a,gnthws3a,gplhws3a,grghws3a,gschws3a,gsnhws3a,gsthws3a,gvrhws3a,iflgre3a,inmsre3a,inssre3a,l02igb3a,l03igb3a,l04igb3a,l05igb3a,l06igb3a,l07igb3a,l08igb3a,l09igb3a,l10igb3a,l11igb3a,l12igb3a,l13igb3a,l14igb3a,l3pobi3b,lammod3a,ln1dms3a,opisre3a,px1wcl3a,px2wcl3a,px3wcl3a,px4wcl3a,SLPSRT3a,smkisr3a,tdhmod3a,tdlmod3a,tdmmod3a,tdsmod3a,tnhmod3a,tnlmod3a,tnmmod3a,tnsmod3a,twisre3a,tx1mod3a,tx2mod3a,tx3mod3a,tx4mod3a,tx5mod3a,tx6mod3a,wmkmod3a
Pri-1312,Pri-1312,-24.6221,-58.6522,7.8,1.5393168,3.6,92.08333481,1.58691299,1.550038695,0.813383758,-3031.443359,-3330.958984,-30.31411552,1.07E-06,7.27E-05,-9.686188698,2.918997288,90.65390015,1.42943573,108.0327759,0.013058715,93,5197,3946,539,8,0,4,0,0,8,0,75,0,8,0,9,4,25,0,0,242,0,0,0,0,72,0,0,0,50,2,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,20,0,0,0,60,20,0,0,0,0,0,1,20,2,1570,110,109,67,66,0,1,40,14,27,5,24,4,17,5,139,33,28,23,22,28,30,0
Pri-1316,Pri-1316,-23.9489,-60.1509,13.3,1.4824248,5.91,133.1666673,2.000131369,1.552821755,1.420413017,4732.714844,-652.3925171,9.9252882,4.49E-06,0.000279718,-7.94772768,4.253749847,131.6589203,1.507751465,58.49377441,0.025128553,133,4834,3321,607,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,653,0,0,0,20,72,15,0,0,50,1,0,0,4,0,0,0,15,0,50,0,0,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,2,1570,89,89,30,36,0,1,36,16,28,5,26,2,19,5,139,32,29,24,22,28,32,0
Pri-1317,Pri-1317,-23.1631,-59.156,7.8,1.5393168,3.6,109.6388944,0.963248968,1.56327486,6.132178783,-656.6560059,-215.4387512,-3.357099533,0.365935057,0.00049847,-7.013304234,6.105047703,109.0662003,0.93862915,76.14001465,0.012177551,109,4315,3810,564,8,0,4,0,0,4,0,0,0,4,0,4,4,100,0,0,445,0,0,0,0,72,0,0,0,130,2,0,25,0,0,0,15,0,0,40,0,20,0,34,20.7601757,0,0,80,0,0,0,20,0,0,0,0,0,0,4,18,2,1569,111,100,38,48,1,1,36,12,28,5,24,5,20,4,138,32,27,23,23,31,32,0
Pri-1327,Pri-1327,-22.2733,-58.4253,7.8,1.5393168,3.6,94.97222193,0.879900932,1.543697715,5.961450577,-2067.917969,-3447.438477,-2.338948011,-5.57E-07,0.001251085,-5.807013988,6.010716438,93.49015808,1.482063293,106.4766235,0.01372806,95,5762,4259,928,4,0,4,0,0,4,100,0,0,8,0,4,8,0,0,0,1013,0,0,0,0,72,0,0,0,40,1,0,0,0,0,0,25,0,15,35,0,25,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,1,23,2,1570,138,109,52,67,0,1,36,14,27,5,25,3,20,4,137,31,26,24,24,30,30,0
Pri-1335,Pri-1335,-23.4668,-59.9458,7.8,1.5393168,3.6,130.8055565,1.471926808,1.548073411,0.651079059,1269.4198,-729.3319092,6.471268177,7.59E-07,7.72E-05,-9.406064034,3.031665087,129.2485657,1.556991577,56.49737549,0.026819542,131,5859,3443,940,4,0,4,0,0,4,0,100,0,4,0,8,4,0,0,0,475,0,15,0,40,72,0,0,0,50,1,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,4,14,2,1570,86,86,30,36,0,1,39,15,29,6,27,5,19,5,139,33,29,25,23,30,34,0
Pri-1342,Pri-1342,-24.7559,-57.614,9.4,1.5227664,4.29,70.63888731,1.649049282,1.55697763,3.812733412,1352.321045,-3368.312256,2.910182953,-1.81E-06,8.78E-05,-9.715532303,3.148485899,69.4511261,1.187759399,149.9862671,0.007856901,71,5959,4035,517,8,0,8,0,0,9,0,0,0,8,0,8,8,100,0,0,81,0,0,0,0,72,0,0,0,130,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,80,20,0,0,0,0,0,1,21,2,1570,134,125,68,79,0,1,36,12,26,5,25,4,17,5,140,30,29,24,21,26,28,0
Pri-1349,Pri-1349,-22.5071,-58.3809,7.8,1.5393168,3.6,92.86111592,1.184828639,1.564075112,0.225960806,545.3226318,319.081665,0.710746109,-1.41E-06,8.45E-05,-10.31659985,3.225098372,89.78301239,3.078102112,99.36700439,0.030046355,93,5008,3823,899,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,790,0,0,0,0,72,0,0,0,50,1,0,0,4,0,0,25,0,15,35,0,25,0,34,20.73298836,0,0,100,0,0,0,0,0,0,0,0,0,0,1,19,2,1570,138,111,54,65,0,1,38,14,28,5,25,4,20,4,137,31,27,25,25,33,31,0
Pri-1352,Pri-1352,-24.416,-57.5545,7.8,1.5393168,3.6,72.52777847,1.036844969,1.503696322,0.005721782,-726.5751343,-384.5821228,-4.124568462,0.557960689,0.000544864,-5.730285168,5.07763958,71.49190521,1.593833923,140.246582,0.011236811,72,4922,3756,738,9,0,9,0,0,8,0,0,0,8,0,8,6,100,0,0,410,0,0,0,0,72,0,0,0,130,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,0,0,0,0,60,40,0,0,0,0,0,1,16,2,1570,144,120,71,79,0,1,38,13,27,5,24,3,17,5,140,32,29,24,22,29,30,0
Pri-1363,Pri-1363,-25.1288,-57.6723,7.8,1.5393168,3.6,65.27777659,0.547540367,0.119363941,6.283185482,-384.5910645,-2022.513428,-52.56985855,1.1211797,0.001242124,0.910519719,0.460897237,66.08191681,0.31703949,152.1294556,0.002079677,65,4695,3356,430,8,0,8,0,0,5,0,75,0,8,0,4,8,25,0,0,446,0,0,0,0,82,0,0,0,50,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.69944191,0,0,20,20,0,0,60,0,0,0,0,0,0,1,15,-10,1570,141,145,74,89,0,1,39,14,27,5,25,2,18,6,141,33,28,24,21,27,29,0
Pri-1365,Pri-1365,-23.4938,-58.917,7.8,1.5393168,3.6,103.8611104,2.268351555,1.549260855,2.7744174,-8503.177734,-5537.789063,-18.81778526,-3.56E-06,8.84E-05,-8.91870594,3.378242731,102.3929596,1.468147278,86.06964111,0.016771583,104,3799,3371,565,8,0,8,0,0,10,0,100,0,4,0,4,8,0,0,0,494,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,40,0,0,0,40,0,20,0,0,0,0,1,14,2,1570,107,104,38,54,0,1,41,15,28,6,26,6,19,5,137,33,29,25,24,33,33,0
Pri-1368,Pri-1368,-23.5438,-59.6035,7.8,1.5393168,3.6,120.8055552,2.349000931,1.565096259,2.463887453,4137.200684,3668.585693,10.26395321,2.08E-06,8.60E-05,-10.68100643,3.098906755,117.8378983,2.967658997,67.0703125,0.042372145,122,4297,3377,426,8,0,4,0,0,4,75,25,0,4,0,4,4,0,0,0,560,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,80,0,0,0,20,0,0,0,0,0,0,4,16,2,1570,94,100,37,44,0,1,38,16,28,5,28,2,19,5,138,34,30,25,23,30,32,0
Pri-1403,Pri-1403,-22.8025,-58.6976,7.8,1.5393168,3.6,101.9722205,1.311974764,1.555536628,4.293269634,-172.8617554,452.3539429,27.66950607,8.32E-07,0.000172519,-7.90162468,4.43636179,100.3734283,1.59879303,86.2868042,0.018191753,101,5139,3527,711,8,0,4,0,0,4,0,100,0,8,0,4,8,0,0,0,806,0,0,0,0,72,0,0,0,50,2,0,0,0,0,0,25,0,15,35,0,25,0,34,20.72121239,0,0,60,0,0,0,40,0,0,0,0,0,0,1,14,2,1570,128,105,47,56,0,1,36,14,29,5,27,3,20,5,138,32,28,24,24,31,31,0
Pri-1405,Pri-1405,-23.5064,-57.8291,7.8,1.5393168,3.6,77.91666719,1.135951519,0.119363941,1.570796371,-4239.935059,-556.9156494,-36.97236252,1.672909498,0.422432035,5.858351707,1.239844799,79.58957672,0,120.2218018,0,78,4704,3820,648,9,0,8,0,25,8,0,0,0,8,0,9,8,75,0,0,451,0,0,0,0,72,0,0,0,130,12,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,60,40,0,0,0,0,0,1,17,2,1569,139,126,74,69,0,1,44,13,28,6,35,3,18,5,137,33,29,25,24,31,32,0
Pri-1415,Pri-1415,-24.365,-59.4549,7.8,1.5393168,3.6,111.8425918,2.107422113,1.540314674,3.107724905,163.9189148,2300.314453,-5.048306942,-1.44E-06,8.63E-05,-8.595352173,3.360898018,110.2914505,1.551139832,82.45507813,0.018464584,112,2840,3654,609,8,0,5,0,0,5,0,100,0,4,0,4,4,0,0,0,439,0,0,0,0,72,0,0,0,50,2,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,40,40,0,0,20,0,0,0,0,0,0,4,20,2,1570,103,105,46,52,0,1,36,15,28,5,26,3,19,5,139,32,29,24,24,28,30,0
Pri-1417,Pri-1417,-22.7783,-59.4844,7.8,1.5393168,3.6,118.555555,2.349178076,1.552022576,2.287829638,837.4118652,1917.959229,1.788897514,2.22E-06,0.000150276,-8.525525093,3.756621838,116.019989,2.535568237,61.48950195,0.039602742,119,5407,3709,902,8,0,8,0,0,8,0,25,0,10,0,10,10,75,0,0,423,0,0,0,20,72,0,0,0,50,2,0,30,0,0,0,0,35,0,15,0,0,0,34,20.73390007,0,0,0,0,0,0,60,0,40,0,0,0,0,4,14,2,1570,95,83,31,41,0,1,40,14,29,6,25,7,20,4,139,33,29,25,24,32,34,0
Pri-1431,Pri-1431,-23.9829,-57.4303,7.8,1.5393168,3.6,70.13888982,1.138558149,1.547102094,0.158660397,64.98453522,1352.471558,6.948306561,3.30E-06,0.000106119,-8.640591621,3.503640413,69.36923981,0.76965332,128.414856,0.005957783,70,4797,3020,466,8,0,8,0,0,8,0,0,0,8,0,8,8,100,0,0,624,0,0,0,0,72,0,0,0,130,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,0,0,0,0,100,0,0,0,0,0,0,1,15,2,1570,145,122,72,77,0,1,42,14,28,7,25,5,18,4,139,34,29,25,21,28,33,0
Pri-1432,Pri-1432,-23.2704,-59.9584,9.4,1.5227664,4.29,134.9722232,2.158546209,1.560526371,1.690903783,2752.787354,3138.960693,3.474461079,5.78E-06,0.000128854,-9.282637596,3.643416882,130.275238,4.696990967,50.28912354,0.085421398,135,4837,3539,860,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,725,0,15,0,40,72,0,0,0,50,15,0,0,0,0,0,0,30,0,15,0,0,0,34,20.7694149,0,0,100,0,0,0,0,0,0,0,0,0,0,4,15,2,1570,85,83,29,35,0,1,41,17,30,6,26,5,19,5,139,33,29,24,23,30,32,0
Pri-1442,Pri-1442,-23.5777,-57.9541,10.2,1.5144912,4.63,84.41666946,0.879159808,1.567376018,5.946218014,976.1340332,1877.894287,-0.013061834,2.29E-06,0.00013084,-10.3668642,3.654803038,81.83068085,2.585990906,113.8102417,0.022217136,85,5515,3880,645,8,0,8,0,0,8,25,75,0,8,0,8,4,0,0,0,297,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.74036026,0,0,0,0,0,0,100,0,0,0,0,0,0,1,19,2,1569,131,124,71,66,1,1,40,13,27,6,24,2,18,5,136,32,27,23,23,30,31,0
Pri-1444,Pri-1444,-22.9474,-59.3861,9.4,1.5227664,4.29,113.6388888,2.272659063,1.524675369,1.965576053,548.1609497,1847.078369,-0.143370688,0.362110615,0.110856295,0.205339938,17.96919823,114.0009995,0,68.71789551,0,113,3425,3317,694,9,0,9,0,0,8,0,0,0,8,0,4,9,100,0,0,387,0,0,0,0,72,0,0,0,130,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,20,0,0,0,40,40,0,0,0,0,0,4,14,2,1570,100,90,34,43,0,1,40,14,29,6,25,5,20,5,139,33,28,25,24,32,35,0
Pri-1447,Pri-1447,-24.6376,-57.6158,7.8,1.5393168,3.6,72.22222407,1.674663901,1.55808568,0.935769856,2891.43457,1963.423828,12.59924889,-2.69E-06,0.000111335,-9.403763771,3.407616615,69.95301056,2.269210815,145.7880249,0.015326578,72,5567,3886,773,8,0,8,0,0,8,0,0,0,8,0,8,9,100,0,0,305,0,0,0,0,72,0,0,0,130,1,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,0,0,0,0,100,0,0,0,0,0,0,1,17,2,1570,136,122,68,77,0,1,37,8,26,6,26,4,18,5,140,31,29,24,21,29,29,0
Pri-1458,Pri-1458,-24.2462,-58.8295,7.8,1.5393168,3.6,101.3055587,1.421722174,1.559862018,0.576573968,6187.526367,1981.248291,15.25275326,-1.43E-06,0.000640801,-6.922762871,5.768143177,98.52075195,2.784805298,94.65563965,0.028579563,101,4270,3648,670,9,0,9,0,0,8,0,100,0,9,0,4,8,0,0,0,325,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,20,0,0,0,20,60,0,0,0,0,0,1,16,2,1570,105,108,57,60,0,1,39,16,28,5,25,4,18,5,138,33,28,24,22,29,31,0
Pri-148,Pri-148,-26.3664,-56.6794,8.877320617,1.528172996,4.07,87.36111406,2.246908665,1.557802677,1.878852487,2988.858643,3792.122803,3.718897343,4.45E-07,8.88E-05,-9.607647896,3.257066011,81.92734528,5.433769226,203.4965515,0.026007567,87,7335,3660,496,9,0,9,0,0,11,0,50,0,8,0,8,9,50,0,0,244,15,0,0,0,67,0,0,40,50,17,0,0,4,15,0,30,0,0,0,0,0,0,34,20.70670128,0,0,0,0,0,0,40,40,0,20,0,0,0,7,20,2,1570,135,124,94,108,0,1,36,9,26,5,24,4,17,5,141,31,28,23,20,24,28,0
Pri-1490,Pri-1490,-23.9655,-60.4015,9.4,1.5227664,4.29,142.3888896,0.780489802,1.540542126,5.425096512,975.4039307,-259.53479,-3.734296799,-4.09E-06,0.019086609,-1.629370809,13.55712605,142.3888855,0,50.28448486,0,142,2069,3293,663,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,592,0,0,0,20,72,15,0,0,50,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.75762558,0,0,100,0,0,0,0,0,0,0,0,0,0,4,17,2,1570,88,85,26,32,0,1,37,14,28,5,27,3,18,5,139,33,29,25,22,30,32,0
Pri-1493,Pri-1493,-22.745,-59.5886,7.8,1.5393168,3.6,121.8611122,1.833639026,1.555040836,1.165906429,178.4964142,5449.57959,14.66738605,2.34E-06,9.02E-05,-9.211456299,3.392145634,118.588913,3.272201538,56.93695068,0.054347243,122,4229,3625,715,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,601,0,0,0,20,72,0,0,0,50,2,0,30,0,0,0,0,35,0,15,0,0,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,18,2,1570,92,80,30,39,0,1,38,15,29,5,26,6,20,5,139,32,28,25,24,31,32,0
Pri-1497,Pri-1497,-23.2291,-59.3394,7.8,1.5393168,3.6,113.9166667,1.034973025,1.510868311,6.283185482,-3684.711182,424.8479614,-9.673948288,-2.59E-06,0.000275921,-6.838422775,4.164019585,113.3597946,0.556869507,71.78741455,0.007697491,114,3618,3655,790,8,0,8,0,0,4,0,0,0,8,0,8,10,100,0,0,625,0,0,0,0,72,0,0,0,130,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,20,0,0,0,80,0,0,0,0,0,0,4,17,2,1570,102,99,37,45,0,1,40,13,30,6,25,4,19,5,138,34,28,25,23,32,33,0
Pri-1498,Pri-1498,-23.4008,-57.8005,9.4,1.5227664,4.29,78.5555545,1.97743082,1.554864168,3.328570127,-320.5918274,-1225.404297,1.076038957,2.76E-06,0.002287709,-5.273696423,7.43932724,78.41042328,0.145133972,123.2126465,0.001176529,78,5024,3652,803,6,0,6,0,0,9,0,0,0,8,0,8,8,100,0,0,935,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,0,0,40,0,40,20,0,0,0,0,0,1,17,2,1570,143,127,75,70,0,1,43,11,28,6,31,1,18,5,136,32,27,23,22,32,33,0
Pri-1515,Pri-1515,-25.0498,-54.9802,14.9,1.4658744,6.55,284.3610678,1.433581471,1.570004225,4.121459007,21801.56641,-45940.72656,5.537697792,-1.43E-05,0.000235875,-11.24033833,4.112020493,225.5866547,58.7743988,104.1841736,0.360670805,285,7213,4061,1004,14,0,14,0,0,14,0,0,0,14,0,14,9,100,0,0,93,50,0,0,0,37,0,0,15,130,16,0,0,0,35,0,0,0,0,0,0,0,0,34,20.95689392,0,0,0,0,0,0,0,0,0,0,0,0,100,7,19,NA,1566,166,131,111,123,3,1,36,15,28,5,23,3,17,5,113,30,29,24,20,28,31,0
Pri-1517,Pri-1517,-25.4129,-55.0326,14.1,1.4741496,6.24,240.9722137,0.810013056,1.569101572,5.72338295,-54397.79297,-50981.30859,-8.969236374,2.63E-08,0.000116405,-11.5914259,3.292261362,215.3874969,25.5847168,133.036377,0.16129455,242,8663,4393,977,14,0,14,0,100,14,0,0,0,10,0,10,14,0,0,0,150,50,0,0,0,37,0,0,15,30,1,0,0,0,35,0,0,0,0,0,0,0,0,34,20.95689392,0,0,0,0,0,0,0,0,40,0,0,0,60,7,21,2,1566,157,130,107,118,1,1,34,15,27,5,23,5,17,4,116,30,29,23,21,25,30,0
Pri-1524,Pri-1524,-26.0073,-54.8251,18.8,1.4255328,8.04,182.1666854,1.367837906,1.569127083,0.496764451,7936.678711,-105102.8438,-29.49547386,3.325837851,0.211888939,-2.466437578,20.48321724,185.4925232,0,184.6589355,0,175,8939,4224,932,9,0,9,0,0,12,0,25,0,8,0,12,8,75,0,0,578,0,0,0,0,37,0,15,0,50,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.80306435,0,0,0,0,0,0,20,40,0,0,40,0,0,7,20,2,1559,155,152,122,120,1,1,38,12,27,6,22,2,16,5,114,29,30,25,20,26,34,0
Pri-1533,Pri-1533,-24.7726,-54.6725,14.9,1.4658744,6.55,296.6666697,2.336177826,1.565811753,2.161110163,74036.89063,28142.99609,31.68678665,-1.32E-05,6.94E-05,-11.31683826,2.803068161,240.9662781,55.70037842,110.064209,0.336020976,299,7109,4145,2241,12,0,12,0,100,12,0,0,0,12,0,12,12,0,0,0,559,0,0,0,0,37,0,15,0,30,16,15,0,0,0,70,0,0,0,0,0,0,0,34,20.95689392,0,0,0,0,0,0,0,0,0,0,100,0,0,7,20,2,1571,163,132,116,130,1,1,39,13,28,6,24,4,16,5,117,31,31,26,21,29,34,0
Pri-1551,Pri-1551,-25.5277,-55.0603,19.6,1.4172576,8.33,218.4444808,1.77502799,1.569884062,1.076545715,-37544.36328,7566.1875,-14.5466547,-7.52E-06,0.000226597,-11.13922501,4.079151154,205.2590027,13.18547058,158.524231,0.07678932,216,8051,3978,666,8,0,8,0,0,9,0,75,0,9,0,9,14,25,0,0,321,50,0,0,0,37,0,0,15,130,1,0,0,0,35,0,0,0,0,0,0,0,0,34,20.88723183,0,0,0,0,0,0,40,60,0,0,0,0,0,7,19,2,1562,149,124,106,115,3,1,34,12,27,5,22,2,15,5,115,30,30,25,21,25,33,0
Pri-1561,Pri-1561,-24.6587,-55.2405,18.8,1.4255328,8.04,281.888867,0.793325186,1.570012689,5.369995594,-45797.54297,-24713.58984,-9.770492554,-1.20E-05,0.000215395,-11.34190845,4.037997723,237.7735596,44.11529541,127.2409973,0.257447779,284,8493,4416,1428,8,75,8,0,0,8,0,25,0,4,0,8,8,0,0,0,677,50,0,0,0,14,0,0,15,14,18,0,0,0,35,0,0,0,0,0,0,0,0,34,20.99420357,0,0,20,0,0,0,80,0,0,0,0,0,0,7,22,2,1565,168,126,112,121,3,1,36,12,27,5,23,1,16,4,112,30,28,24,21,27,32,0
Pri-1588,Pri-1588,-24.7343,-55.299,18.8,1.4255328,8.04,236.4444051,0.846729219,1.56994164,5.139827251,4414.085449,-44084.83594,3.89197135,7.10E-06,0.00075585,-9.999751091,5.190462112,232.6437836,3.800628662,166.7263794,0.022287548,235,8769,4294,1013,8,0,8,0,0,4,0,75,0,8,0,8,8,25,0,0,628,50,0,0,0,14,0,0,15,50,1,0,0,0,35,0,0,0,0,0,0,0,0,34,20.92529869,0,0,20,0,0,0,80,0,0,0,0,0,0,7,21,2,1559,167,125,109,120,4,1,35,13,26,4,22,1,16,5,112,29,27,23,21,26,29,0
Pri-1601,Pri-1601,-23.7043,-55.6938,14.1,1.4741496,6.24,268.4721783,1.421139956,1.570081234,4.139259338,93048.99219,32330.06055,16.43229103,-1.03E-05,8.64E-05,-12.75212574,3.101893187,197.4443512,71.02781677,165.5558167,0.300222874,272,11629,4455,1173,4,75,4,0,25,9,0,0,0,9,0,10,10,0,0,0,869,20,45,0,20,6,0,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20.95711899,0,0,40,0,0,0,0,40,20,0,0,0,0,7,45,2,1566,168,140,93,117,3,1,38,14,28,5,22,9,18,3,117,31,27,25,22,30,31,0
Pri-161,Pri-161,-25.1669,-57.3503,4.899689646,1.56931761,2.31,90.91660844,1.380360365,1.570421576,4.197890759,-27486.86914,-151019.4375,-0.768107891,2.28E-06,0.000496253,-11.24498272,4.771553516,63.91754532,26.9990654,161.3108521,0.143375695,83,10147,4154,539,8,0,8,50,0,8,0,25,0,9,0,9,9,25,0,0,220,15,0,0,0,76,0,0,40,20,1,0,0,0,15,0,30,0,0,0,0,0,0,34,20.71222305,0,0,0,0,0,0,60,40,0,0,0,0,0,7,52,-17,1552,148,143,76,93,5,1,37,13,27,5,25,6,18,4,128,32,28,24,22,26,29,0
Pri-1612,Pri-1612,-24.3588,-55.6319,18.8,1.4255328,8.04,210.3611288,2.324373484,1.570308685,2.61065197,-74850.78125,4533.004883,-15.92387772,9.68E-07,0.000122536,-12.56856918,3.473944187,169.1185608,41.24256897,168.897644,0.196262151,216,9970,4618,999,8,0,8,0,25,8,75,0,0,9,0,9,9,0,0,0,480,20,45,0,20,82,0,0,15,40,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20.92529869,0,0,0,0,0,0,60,40,0,0,0,0,0,7,24,2,1565,159,122,107,119,6,1,38,7,27,5,22,2,16,5,115,30,27,24,21,27,30,0
Pri-1625,Pri-1625,-24.3511,-54.9598,25.9,1.3520904,10.51,342.888932,1.751872301,1.569902539,1.043148994,-33046.14453,33070.75391,-10.21049404,1.45E-05,0.001742742,-7.891698837,7.841943264,265.7998047,77.08914185,84.65631104,0.47660777,337,8568,4108,1171,14,0,8,75,25,8,0,0,0,12,0,12,8,0,0,0,432,0,0,0,0,14,0,15,0,30,13,15,0,0,0,70,0,0,0,0,0,0,0,34,21.0167923,0,0,0,0,0,0,40,0,0,0,40,0,20,7,21,2,1562,171,132,112,126,3,1,39,12,28,5,23,2,15,5,113,29,30,25,21,28,32,0
Pri-163,Pri-163,-22.4167,-57.6956,7.119323821,1.546357714,3.3,89.41665867,1.091098905,1.567317843,4.636953354,-2924.625244,-1240.511475,-2.567655563,-2.18E-06,0.015329109,-5.239891052,10.15598679,89.41665649,0,170.7632446,0,89,4508,3587,868,8,0,8,0,0,14,0,0,0,8,0,8,9,100,0,0,327,0,0,40,0,48,0,0,0,130,13,0,0,0,0,0,0,0,0,0,20,40,0,34,20.73390007,0,0,0,0,0,0,80,0,0,0,0,0,20,1,16,2,1568,154,122,66,76,1,1,37,17,29,5,24,9,19,4,135,33,29,26,25,33,32,0
Pri-1634,Pri-1634,-24.0786,-54.8616,25.1,1.3603656,10.24,381.5555122,1.513673663,1.569695115,4.00754261,66289.40625,17654.05469,23.22639084,-7.73E-07,0.000110875,-11.66576004,3.53578186,312.6053162,68.95019531,61.24627686,0.529585719,382,7911,4553,1394,14,50,14,0,50,14,0,0,0,9,0,12,12,0,0,0,282,20,45,0,20,14,0,0,15,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,21.07696915,0,0,0,0,0,0,0,20,0,0,20,0,60,7,20,2,1567,174,135,110,127,3,1,37,14,28,5,23,8,17,4,115,31,29,24,22,28,30,0
Pri-1638,Pri-1638,-23.9901,-54.731,14.9,1.4658744,6.55,298.9444241,0.80284071,1.570336819,5.6862607,43319.6875,-34545.56641,10.24925423,3.44E-06,0.000118348,-12.66277027,3.449864864,282.7081909,16.23623657,149.0710449,0.098218523,303,8830,4335,1102,9,100,9,0,0,14,0,0,0,9,0,9,9,0,0,0,489,20,45,0,20,14,0,0,15,14,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.99671364,0,0,0,0,0,0,0,80,0,0,0,0,20,7,20,2,1562,174,132,108,127,5,1,39,14,28,5,23,1,16,5,118,32,28,25,23,29,32,0
Pri-1654,Pri-1654,-24.191,-54.9732,17.3,1.4410488,7.48,348.1111298,2.22644949,1.569433331,1.825695038,31546.94922,9555.980469,18.46889496,1.52E-05,0.000840351,-8.733922005,6.089992523,308.671051,39.44009399,87.44744873,0.310827166,341,9005,4336,1273,8,100,14,0,0,14,0,0,0,9,0,9,9,0,0,0,591,0,0,0,0,14,0,0,0,14,16,100,0,0,0,0,0,0,0,0,0,0,0,34,21.01724243,0,0,0,0,0,0,20,40,0,0,0,0,40,7,21,2,1565,173,135,110,126,2,1,37,14,28,5,22,4,16,4,115,29,28,25,22,29,30,0
Pri-1660,Pri-1660,-24.4124,-55.1626,18.8,1.4255328,8.04,270.8610922,1.20555377,1.569686532,4.456193924,-60249.41016,72113.32813,-9.056921005,-8.26E-06,9.60E-05,-12.20734024,3.167889357,222.398941,48.46214294,146.5810547,0.248468772,277,12986,5093,941,8,100,8,0,0,8,0,0,0,2,0,8,8,0,0,0,366,0,0,0,0,37,0,0,0,14,1,100,0,0,0,0,0,0,0,0,0,0,0,34,20.92529869,20,0,0,0,0,0,80,0,0,0,0,0,0,7,53,2,1564,170,131,110,124,1,1,35,11,26,4,24,7,18,4,109,29,26,23,21,26,29,0
